metric,lens,percentile,elite90_flag,low15_flag,playbook_lens,stat_category,signal
usage,season,83.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,38.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,56.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,22.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,95.4,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,39.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,77.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,75.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,88.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,44.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,52.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,27.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,88.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,1.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,46.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,23.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,50.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,3.8,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,41.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,47.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,18.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,63.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,55.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,8.2,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,26.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,66.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,31.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,4.8,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,89.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,6.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,16.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,90.4,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,68.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,81.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,51.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,0.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,56.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,21.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,37.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,34.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,94.4,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,12.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,14.5,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,5.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,11.0,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,33.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,25.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,58.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,20.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,31.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,36.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,24.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,82.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,9.0,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,60.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,10.0,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,36.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,3.0,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,32.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,11.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,2.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,73.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,67.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,15.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,29.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,17.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,41.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,68.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,12.2,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,72.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,44.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,13.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,29.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,65.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,62.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,35.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,34.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,61.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,15.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,10.5,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,21.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,74.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,30.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,28.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,6.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,6.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,26.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,37.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,86.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,17.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,14.5,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,24.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,43.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,65.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,19.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,20.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,28.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,62.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,33.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,91.7,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,13.3,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,2.0,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,43.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,29.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,9.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,65.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,5.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,9.6,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,18.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,18.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,17.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,66.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,28.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,30.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,63.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,18.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,37.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,13.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,15.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,27.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,67.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,20.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,35.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,92.3,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,90.2,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,64.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,80.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,85.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,42.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,98.2,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,77.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,79.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,69.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,95.7,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,88.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,53.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,58.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,47.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,92.3,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,75.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,75.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,87.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,65.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,62.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,96.9,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,9.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,50.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,83.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,68.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,29.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,66.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,31.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,71.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,6.6,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,61.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,73.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,39.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,81.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,73.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,24.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,55.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,56.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,16.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,4.8,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,12.8,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,50.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,31.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,28.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,3.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,23.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,99.3,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,41.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,34.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,11.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,83.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,94.6,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,22.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,10.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,45.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,48.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,48.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,35.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,17.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,18.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,0.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,41.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,24.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,38.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,60.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,1.8,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,5.6,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,30.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,46.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,36.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,2.5,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,44.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,8.5,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,43.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,35.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,70.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,44.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,7.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,55.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,14.8,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,19.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,33.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,26.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,60.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,78.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,52.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,82.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,59.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,37.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,22.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,38.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,15.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,59.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,28.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,20.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,21.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,19.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,93.9,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,26.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,33.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,13.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,3.0,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,26.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,11.3,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,54.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,13.5,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,19.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,27.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,15.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,17.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,52.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,7.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,86.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,86.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,34.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,0.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,39.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,99.9,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,52.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,20.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,1.1,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,70.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,57.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,46.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,14.3,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,11.0,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,4.2,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,1.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,14.3,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,78.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,19.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,7.2,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,36.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,37.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,61.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,22.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,67.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,22.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,15.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,14.5,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,21.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,87.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,70.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,54.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,43.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,36.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,89.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,83.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,95.2,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,75.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,75.8,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,64.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,49.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,85.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,99.1,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,46.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,39.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,3.7,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,80.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,51.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,94.1,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,10.6,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,81.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,88.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,96.3,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,31.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,78.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,71.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,12.6,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,61.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,77.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,55.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,27.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,18.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,21.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,74.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,34.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,37.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,90.7,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,93.1,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,6.4,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,63.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,97.3,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,41.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,17.1,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,68.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,1.2,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,56.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,30.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,28.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,84.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,82.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,20.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,91.6,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,59.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,29.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,58.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,98.1,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,48.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,25.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,60.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,66.2,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,22.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,2.8,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,32.9,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,14.9,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,67.4,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,39.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,45.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,32.0,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,69.3,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,65.5,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,15.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,23.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,10.6,0,1,Contract/Valuation,Scoring / Role,CONCERN (<=15th)
usage,season,92.3,1,0,Contract/Valuation,Scoring / Role,ELITE (>=90th)
usage,season,34.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,26.7,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,50.6,0,0,Contract/Valuation,Scoring / Role,Neutral
usage,season,57.7,0,0,Contract/Valuation,Scoring / Role,Neutral
